commit_sha,repository,author,commit_date,message,lines_added,lines_deleted,files_changed,is_merge_commit,sprint_number
abc001885,phoenix-mobile-api,mark.smith,2024-05-02 20:51:00,feat: implement authentication flow,330,106,2,False,9
abc001886,phoenix-auth-service,mark.smith,2024-05-02 16:45:00,fix: resolve billing calculation issue,333,94,3,False,9
abc001887,phoenix-customer-platform,mark.smith,2024-05-02 15:39:00,feat: add customer dashboard feature,86,28,5,False,9
abc001888,phoenix-shared-components,tom.garcia,2024-05-02 15:03:00,refactor: improve data validation,190,9,2,True,9
abc001889,phoenix-mobile-api,ana.lopez,2024-05-02 08:42:00,feat: add customer dashboard feature,59,11,5,False,9
abc001890,phoenix-auth-service,mark.smith,2024-05-02 21:09:00,refactor: improve data validation,68,17,3,False,9
abc001891,phoenix-shared-components,david.kumar,2024-05-02 15:17:00,refactor: improve data validation,145,16,6,True,9
abc001892,phoenix-customer-platform,david.kumar,2024-05-02 12:49:00,feat: implement authentication flow,194,60,5,False,9
abc001893,phoenix-auth-service,mark.smith,2024-05-02 17:43:00,fix: resolve billing calculation issue,254,34,6,False,9
abc001894,phoenix-auth-service,david.kumar,2024-05-02 13:11:00,refactor: improve data validation,140,43,3,False,9
abc001895,phoenix-mobile-api,ana.lopez,2024-05-02 18:59:00,refactor: improve data validation,294,77,4,False,9
abc001896,phoenix-billing-service,james.taylor,2024-05-02 18:46:00,fix: urgent production hotfix,295,31,5,False,9
abc001897,phoenix-mobile-api,mark.smith,2024-05-02 13:04:00,fix: urgent production hotfix,112,32,3,False,9
abc001898,phoenix-mobile-api,james.taylor,2024-05-02 21:33:00,refactor: improve data validation,197,61,2,False,9
abc001899,phoenix-shared-components,mark.smith,2024-05-02 14:38:00,feat: implement authentication flow,55,17,5,False,9
abc001900,phoenix-customer-platform,mark.smith,2024-05-02 16:25:00,refactor: improve data validation,336,111,4,False,9
abc001901,phoenix-billing-service,mark.smith,2024-05-02 19:40:00,chore: update dependencies,319,12,5,False,9
abc001902,phoenix-mobile-api,mark.smith,2024-05-02 21:22:00,fix: urgent production hotfix,98,2,6,True,9
abc001903,phoenix-web-frontend,david.kumar,2024-05-02 17:56:00,fix: urgent production hotfix,88,29,1,False,9
abc001904,phoenix-customer-platform,mark.smith,2024-05-02 13:37:00,fix: urgent production hotfix,341,32,4,False,9
abc001905,phoenix-customer-platform,mark.smith,2024-05-03 12:02:00,feat: implement authentication flow,304,87,4,False,9
abc001906,phoenix-auth-service,james.taylor,2024-05-03 22:05:00,fix: resolve billing calculation issue,32,0,2,False,9
abc001907,phoenix-shared-components,mark.smith,2024-05-03 12:39:00,refactor: improve data validation,277,16,4,True,9
abc001908,phoenix-auth-service,tom.garcia,2024-05-03 19:26:00,chore: update dependencies,146,44,5,False,9
abc001909,phoenix-shared-components,mark.smith,2024-05-03 21:21:00,feat: implement authentication flow,237,69,2,True,9
abc001910,phoenix-shared-components,mark.smith,2024-05-03 13:00:00,fix: urgent production hotfix,121,14,2,True,9
abc001911,phoenix-shared-components,ana.lopez,2024-05-03 09:03:00,chore: update dependencies,98,24,6,False,9
abc001912,phoenix-mobile-api,mark.smith,2024-05-03 09:35:00,feat: add customer dashboard feature,116,15,1,False,9
abc001913,phoenix-shared-components,tom.garcia,2024-05-03 13:08:00,refactor: improve data validation,336,35,4,True,9
abc001914,phoenix-shared-components,mark.smith,2024-05-03 09:50:00,fix: resolve billing calculation issue,241,62,4,False,9
abc001915,phoenix-auth-service,mark.smith,2024-05-03 12:04:00,feat: implement authentication flow,171,29,2,False,9
abc001916,phoenix-auth-service,james.taylor,2024-05-03 15:30:00,feat: add customer dashboard feature,223,12,4,True,9
abc001917,phoenix-customer-platform,mark.smith,2024-05-03 19:17:00,fix: urgent production hotfix,321,80,3,False,9
abc001918,phoenix-shared-components,mark.smith,2024-05-03 21:37:00,fix: resolve billing calculation issue,287,51,6,False,9
abc001919,phoenix-web-frontend,mark.smith,2024-05-03 17:40:00,fix: urgent production hotfix,292,10,1,False,9
abc001920,phoenix-mobile-api,ana.lopez,2024-05-03 13:47:00,feat: add customer dashboard feature,221,51,3,False,9
abc001921,phoenix-billing-service,mark.smith,2024-05-03 09:34:00,fix: resolve billing calculation issue,319,33,2,True,9
abc001922,phoenix-billing-service,mark.smith,2024-05-03 12:01:00,chore: update dependencies,5,1,3,False,9
abc001923,phoenix-customer-platform,james.taylor,2024-05-03 18:12:00,feat: add customer dashboard feature,341,11,4,False,9
abc001924,phoenix-shared-components,mark.smith,2024-05-03 17:05:00,fix: resolve billing calculation issue,275,6,2,False,9
abc001925,phoenix-billing-service,mark.smith,2024-05-03 12:05:00,feat: add customer dashboard feature,157,15,1,False,9
abc001926,phoenix-shared-components,mark.smith,2024-05-03 15:35:00,fix: urgent production hotfix,394,109,6,True,9
abc001927,phoenix-billing-service,mark.smith,2024-05-03 18:32:00,feat: implement authentication flow,280,50,3,False,9
abc001928,phoenix-billing-service,mark.smith,2024-05-03 21:59:00,chore: update dependencies,55,3,6,False,9
abc001929,phoenix-shared-components,mark.smith,2024-05-03 08:36:00,chore: update dependencies,299,53,4,False,9
abc001930,phoenix-billing-service,mark.smith,2024-05-03 11:05:00,feat: add customer dashboard feature,247,57,1,True,9
abc001931,phoenix-shared-components,mark.smith,2024-05-03 08:59:00,chore: update dependencies,254,35,4,False,9
abc001932,phoenix-mobile-api,tom.garcia,2024-05-04 16:30:00,fix: urgent production hotfix,201,42,2,False,9
abc001933,phoenix-web-frontend,mark.smith,2024-05-04 12:21:00,fix: urgent production hotfix,248,74,5,False,9
abc001934,phoenix-web-frontend,james.taylor,2024-05-05 22:51:00,feat: add customer dashboard feature,118,24,1,False,9
abc001935,phoenix-customer-platform,mark.smith,2024-05-05 14:42:00,feat: add customer dashboard feature,39,11,1,False,9
abc001936,phoenix-shared-components,mark.smith,2024-05-05 09:43:00,feat: implement authentication flow,123,39,5,False,9
abc001937,phoenix-web-frontend,mark.smith,2024-05-06 14:09:00,fix: resolve billing calculation issue,218,43,6,False,9
abc001938,phoenix-shared-components,james.taylor,2024-05-06 09:23:00,feat: add customer dashboard feature,282,29,2,False,9
abc001939,phoenix-billing-service,mark.smith,2024-05-06 16:05:00,fix: urgent production hotfix,126,32,1,False,9
abc001940,phoenix-mobile-api,mark.smith,2024-05-06 20:25:00,fix: urgent production hotfix,54,1,3,False,9
abc001941,phoenix-web-frontend,tom.garcia,2024-05-06 13:16:00,fix: resolve billing calculation issue,204,41,4,False,9
abc001942,phoenix-web-frontend,mark.smith,2024-05-06 22:28:00,fix: resolve billing calculation issue,149,18,6,False,9
abc001943,phoenix-mobile-api,mark.smith,2024-05-06 20:29:00,chore: update dependencies,254,37,2,True,9
abc001944,phoenix-web-frontend,mark.smith,2024-05-06 16:31:00,fix: urgent production hotfix,92,7,6,False,9
abc001945,phoenix-web-frontend,david.kumar,2024-05-06 08:38:00,feat: add customer dashboard feature,117,10,5,False,9
abc001946,phoenix-billing-service,mark.smith,2024-05-06 16:22:00,chore: update dependencies,152,30,2,False,9
abc001947,phoenix-web-frontend,mark.smith,2024-05-06 17:33:00,chore: update dependencies,409,103,2,False,9
abc001948,phoenix-web-frontend,mark.smith,2024-05-06 10:39:00,chore: update dependencies,141,21,6,False,9
abc001949,phoenix-customer-platform,mark.smith,2024-05-06 11:19:00,feat: implement authentication flow,251,52,5,False,9
abc001950,phoenix-shared-components,mark.smith,2024-05-06 18:04:00,feat: add customer dashboard feature,167,9,6,False,9
abc001951,phoenix-shared-components,mark.smith,2024-05-06 15:41:00,feat: implement authentication flow,88,11,4,False,9
abc001952,phoenix-web-frontend,mark.smith,2024-05-06 09:31:00,fix: urgent production hotfix,237,38,1,False,9
abc001953,phoenix-web-frontend,mark.smith,2024-05-06 14:07:00,fix: urgent production hotfix,125,15,2,False,9
abc001954,phoenix-billing-service,david.kumar,2024-05-06 12:40:00,refactor: improve data validation,169,52,5,False,9
abc001955,phoenix-billing-service,mark.smith,2024-05-06 08:42:00,refactor: improve data validation,323,13,4,False,9
abc001956,phoenix-auth-service,mark.smith,2024-05-06 16:26:00,feat: add customer dashboard feature,99,6,1,False,9
abc001957,phoenix-billing-service,mark.smith,2024-05-06 21:55:00,fix: urgent production hotfix,205,64,6,False,9
abc001958,phoenix-shared-components,mark.smith,2024-05-06 17:33:00,feat: implement authentication flow,400,25,2,False,9
abc001959,phoenix-auth-service,mark.smith,2024-05-06 11:56:00,refactor: improve data validation,328,49,6,False,9
abc001960,phoenix-web-frontend,mark.smith,2024-05-06 13:52:00,refactor: improve data validation,218,34,4,False,9
abc001961,phoenix-mobile-api,mark.smith,2024-05-06 08:58:00,fix: urgent production hotfix,54,5,2,False,9
abc001962,phoenix-mobile-api,james.taylor,2024-05-06 19:16:00,feat: add customer dashboard feature,194,37,1,False,9
abc001963,phoenix-web-frontend,mark.smith,2024-05-06 14:29:00,feat: add customer dashboard feature,123,20,5,False,9
abc001964,phoenix-web-frontend,mark.smith,2024-05-06 08:59:00,refactor: improve data validation,425,107,2,False,10
abc001965,phoenix-shared-components,mark.smith,2024-05-06 08:35:00,feat: implement authentication flow,144,33,5,False,10
abc001966,phoenix-mobile-api,mark.smith,2024-05-06 14:00:00,fix: resolve billing calculation issue,194,50,5,False,10
abc001967,phoenix-billing-service,david.kumar,2024-05-06 12:50:00,feat: implement authentication flow,308,58,1,True,10
abc001968,phoenix-billing-service,james.taylor,2024-05-06 09:57:00,fix: resolve billing calculation issue,348,111,6,False,10
abc001969,phoenix-customer-platform,mark.smith,2024-05-06 19:10:00,feat: add customer dashboard feature,93,4,5,False,10
abc001970,phoenix-billing-service,david.kumar,2024-05-06 21:00:00,fix: urgent production hotfix,351,84,2,False,10
abc001971,phoenix-billing-service,david.kumar,2024-05-06 16:54:00,refactor: improve data validation,278,68,2,False,10
abc001972,phoenix-shared-components,mark.smith,2024-05-06 19:12:00,feat: add customer dashboard feature,293,34,5,False,10
abc001973,phoenix-billing-service,mark.smith,2024-05-06 09:03:00,refactor: improve data validation,363,46,5,False,10
abc001974,phoenix-web-frontend,mark.smith,2024-05-06 11:57:00,feat: add customer dashboard feature,141,13,6,False,10
abc001975,phoenix-customer-platform,mark.smith,2024-05-06 10:56:00,fix: urgent production hotfix,121,31,3,False,10
abc001976,phoenix-mobile-api,mark.smith,2024-05-06 11:37:00,fix: urgent production hotfix,304,85,1,False,10
abc001977,phoenix-shared-components,mark.smith,2024-05-06 16:04:00,feat: add customer dashboard feature,249,20,6,True,10
abc001978,phoenix-mobile-api,mark.smith,2024-05-06 10:17:00,feat: implement authentication flow,362,103,1,False,10
abc001979,phoenix-customer-platform,mark.smith,2024-05-06 10:30:00,fix: urgent production hotfix,216,38,5,False,10
abc001980,phoenix-billing-service,james.taylor,2024-05-06 15:02:00,fix: urgent production hotfix,179,58,5,False,10
abc001981,phoenix-auth-service,mark.smith,2024-05-06 08:56:00,fix: urgent production hotfix,52,0,3,False,10
abc001982,phoenix-shared-components,tom.garcia,2024-05-06 09:36:00,feat: add customer dashboard feature,358,41,4,False,10
abc001983,phoenix-shared-components,mark.smith,2024-05-06 11:21:00,chore: update dependencies,370,64,1,False,10
abc001984,phoenix-customer-platform,mark.smith,2024-05-07 15:27:00,feat: add customer dashboard feature,35,10,5,True,10
abc001985,phoenix-mobile-api,tom.garcia,2024-05-07 13:24:00,feat: add customer dashboard feature,142,43,3,False,10
abc001986,phoenix-mobile-api,mark.smith,2024-05-07 09:00:00,feat: add customer dashboard feature,123,2,4,False,10
abc001987,phoenix-customer-platform,ana.lopez,2024-05-07 11:19:00,chore: update dependencies,207,62,2,False,10
abc001988,phoenix-auth-service,mark.smith,2024-05-07 22:31:00,feat: add customer dashboard feature,173,34,2,False,10
abc001989,phoenix-shared-components,mark.smith,2024-05-07 08:39:00,feat: add customer dashboard feature,29,6,2,False,10
abc001990,phoenix-customer-platform,mark.smith,2024-05-07 16:40:00,fix: resolve billing calculation issue,134,2,6,False,10
abc001991,phoenix-customer-platform,james.taylor,2024-05-07 08:20:00,chore: update dependencies,407,63,2,False,10
abc001992,phoenix-customer-platform,mark.smith,2024-05-07 12:59:00,chore: update dependencies,247,46,6,False,10
abc001993,phoenix-web-frontend,mark.smith,2024-05-07 17:32:00,fix: urgent production hotfix,387,92,1,False,10
abc001994,phoenix-billing-service,james.taylor,2024-05-07 19:17:00,feat: add customer dashboard feature,287,51,3,False,10
abc001995,phoenix-billing-service,mark.smith,2024-05-07 22:07:00,refactor: improve data validation,28,5,3,False,10
abc001996,phoenix-mobile-api,mark.smith,2024-05-07 17:54:00,fix: urgent production hotfix,218,44,2,False,10
abc001997,phoenix-auth-service,mark.smith,2024-05-07 16:18:00,feat: add customer dashboard feature,338,89,3,False,10
abc001998,phoenix-mobile-api,ana.lopez,2024-05-07 19:13:00,refactor: improve data validation,145,41,1,False,10
abc001999,phoenix-mobile-api,mark.smith,2024-05-07 10:37:00,feat: add customer dashboard feature,95,28,3,False,10
abc002000,phoenix-mobile-api,mark.smith,2024-05-07 17:36:00,feat: implement authentication flow,230,24,2,False,10
abc002001,phoenix-web-frontend,mark.smith,2024-05-07 11:18:00,feat: add customer dashboard feature,392,22,1,False,10
abc002002,phoenix-billing-service,ana.lopez,2024-05-07 19:28:00,chore: update dependencies,380,6,3,False,10
abc002003,phoenix-billing-service,mark.smith,2024-05-07 17:38:00,feat: add customer dashboard feature,110,26,5,False,10
abc002004,phoenix-web-frontend,mark.smith,2024-05-08 15:38:00,chore: update dependencies,323,89,5,False,10
abc002005,phoenix-mobile-api,mark.smith,2024-05-08 20:05:00,feat: add customer dashboard feature,248,61,4,False,10
abc002006,phoenix-auth-service,james.taylor,2024-05-08 17:33:00,fix: urgent production hotfix,139,26,6,False,10
abc002007,phoenix-auth-service,james.taylor,2024-05-08 09:57:00,refactor: improve data validation,214,24,6,True,10
abc002008,phoenix-auth-service,mark.smith,2024-05-08 08:23:00,fix: resolve billing calculation issue,220,68,3,False,10
abc002009,phoenix-customer-platform,ana.lopez,2024-05-08 18:34:00,refactor: improve data validation,293,72,1,False,10
abc002010,phoenix-web-frontend,mark.smith,2024-05-08 09:14:00,fix: resolve billing calculation issue,207,13,5,False,10
abc002011,phoenix-billing-service,mark.smith,2024-05-08 18:37:00,feat: add customer dashboard feature,278,33,3,False,10
abc002012,phoenix-shared-components,james.taylor,2024-05-08 13:11:00,fix: resolve billing calculation issue,319,36,3,False,10
abc002013,phoenix-shared-components,mark.smith,2024-05-08 09:58:00,chore: update dependencies,153,17,2,False,10
abc002014,phoenix-billing-service,mark.smith,2024-05-08 16:38:00,chore: update dependencies,170,44,1,False,10
abc002015,phoenix-mobile-api,mark.smith,2024-05-08 21:16:00,feat: add customer dashboard feature,53,2,1,False,10
abc002016,phoenix-billing-service,mark.smith,2024-05-08 22:24:00,fix: resolve billing calculation issue,160,17,6,False,10
abc002017,phoenix-customer-platform,mark.smith,2024-05-08 19:13:00,feat: implement authentication flow,218,51,6,False,10
abc002018,phoenix-customer-platform,tom.garcia,2024-05-08 22:02:00,feat: add customer dashboard feature,73,23,1,False,10
abc002019,phoenix-shared-components,mark.smith,2024-05-08 14:22:00,fix: resolve billing calculation issue,166,42,4,False,10
abc002020,phoenix-billing-service,tom.garcia,2024-05-08 09:16:00,chore: update dependencies,252,6,6,False,10
abc002021,phoenix-billing-service,mark.smith,2024-05-08 14:21:00,refactor: improve data validation,165,2,3,False,10
abc002022,phoenix-mobile-api,mark.smith,2024-05-08 14:02:00,feat: implement authentication flow,104,0,3,False,10
abc002023,phoenix-customer-platform,mark.smith,2024-05-08 11:30:00,feat: implement authentication flow,107,32,4,True,10
abc002024,phoenix-customer-platform,david.kumar,2024-05-09 20:35:00,refactor: improve data validation,161,25,2,False,10
abc002025,phoenix-billing-service,james.taylor,2024-05-09 09:33:00,fix: urgent production hotfix,351,72,4,False,10
abc002026,phoenix-customer-platform,mark.smith,2024-05-09 19:37:00,feat: add customer dashboard feature,286,46,4,False,10
abc002027,phoenix-shared-components,mark.smith,2024-05-09 13:58:00,fix: resolve billing calculation issue,312,51,6,False,10
abc002028,phoenix-customer-platform,mark.smith,2024-05-09 16:00:00,feat: implement authentication flow,401,26,4,False,10
abc002029,phoenix-customer-platform,ana.lopez,2024-05-09 17:26:00,fix: urgent production hotfix,343,76,5,False,10
abc002030,phoenix-web-frontend,mark.smith,2024-05-09 09:41:00,fix: urgent production hotfix,431,127,6,False,10
